trade_date,return,positions,stops,cum_return,equity
2023-09-22,-0.02327990396804911,30,12,0.6266007849535843,62660.07849535843
2023-09-25,-0.009519262856333517,30,8,0.6206360073756262,62063.60073756262
2023-09-26,0.005927248484879862,30,6,0.6243146712100052,62431.46712100052
2023-09-27,-0.007722906152085122,30,11,0.6194931475948804,61949.314759488036
2023-09-28,-0.005703199115445038,30,5,0.615960054823493,61596.005482349305
2023-10-09,-0.010639484334741368,30,5,0.609406557469372,60940.6557469372
2023-10-10,0.005575549379966098,30,5,0.6128043338230176,61280.43338230176
2023-10-11,0.01732804129628757,30,2,0.6234230326260468,62342.303262604684
2023-10-12,-0.009554546951924441,30,9,0.6174665079899101,61746.65079899101
2023-10-13,-0.018634288138560343,30,17,0.6059604591641155,60596.045916411545
2023-10-16,-0.031114103801902777,30,20,0.5871065425378345,58710.65425378345
2023-10-17,-0.025578813638597746,30,17,0.5720890537002578,57208.90537002577
2023-10-18,-0.028248556775494805,30,14,0.5559283635861669,55592.836358616696
2023-10-19,-0.031494532699286676,30,16,0.5384196595607414,53841.96595607414
2023-10-20,0.012980948774205052,30,8,0.5454088575805243,54540.88575805243
2023-10-23,0.03733855129407836,30,1,0.5657736341855393,56577.36341855393
2023-10-24,0.016342914044406666,30,1,0.5750200240576251,57502.00240576251
2023-10-25,-0.0025244390287953887,30,2,0.5735684210665551,57356.84210665552
2023-10-26,-0.0025647735748296078,30,2,0.5720973479368469,57209.734793684685
2023-10-27,-0.0045272715681818785,30,2,0.5695073078793002,56950.73078793001
2023-10-30,0.008631783357674417,30,2,0.5744231715815266,57442.317158152655
2023-10-31,0.020870904430211057,30,2,0.5864119026981034,58641.19026981034
2023-11-01,0.018323874701205566,30,6,0.597157240926439,59715.7240926439
2023-11-02,0.018169071850112732,30,2,0.6080070337426464,60800.703374264645
2023-11-03,0.019788844729388758,30,0,0.6200387905277559,62003.87905277559
2023-11-06,-0.001324537111304395,30,0,0.6192175261392536,61921.75261392536
